               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.081943,            0.017013,                   0,           0.0002757,            0.019231,            0.000128,          2.4202e-05,            0.073396,            0.014025,                   0,            0.003328,            0.003328,            0.070048
                   1,             0.06487,            0.013966,                   0,              0.2443,             0.19231,             0.12458,            0.027642,            0.057733,            0.013507,                   0,           0.0036637,           0.0036637,            0.037051
